,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
1303,2012-10-19 11:57:35,05.男の子と女の子-くるり,ポップ,23,131,帰ってから歌いたくなってもいいようにと思ったのだ。
1304,2012-10-19 20:26:29,Made In Hongkong,Electronica_Dance,8,140,Endless Summer [2006 Remastered Release]
1305,2012-10-19 20:34:59,Endless Summer,Electronica_Dance,8,140,Endless Summer [2006 Remastered Release]
1306,2012-10-19 20:41:55,A Year In A Minute,Electronica_Dance,8,140,Endless Summer [2006 Remastered Release]
1307,2012-10-19 20:45:46,Caecilia,Electronica_Dance,8,140,Endless Summer [2006 Remastered Release]
1308,2012-10-21 06:03:46,Dying Song,Soundtrack,10,6,The Brown Bunny
1309,2012-10-21 06:05:44,Leave All The Days Behind,Soundtrack,10,6,The Brown Bunny
1310,2012-10-21 06:08:51,Prostitution Song,Soundtrack,10,6,The Brown Bunny
1311,2012-10-21 06:13:38,Fallig,Soundtrack,10,6,The Brown Bunny
1312,2012-10-22 16:59:42,リボルバー,ロック,7,40,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1313,2012-10-22 17:04:45,男の子と女の子,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1314,2012-10-22 17:09:14,BIRTHDAY,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1315,2012-10-22 17:14:22,SUPERSTAR,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1316,2012-10-22 17:18:56,尼崎の魚,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1317,2012-10-22 17:23:09,街,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1318,2012-10-22 17:27:09,サンデーモーニング,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1319,2012-10-22 17:30:24,家出娘,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1320,2012-10-22 17:36:30,How To Go,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1321,2012-10-22 17:39:48,怒りのぶるうす,ロック,7,41,ベスト オブ くるり Tower Of Music Lover [初回盤] [Disc 3]
1322,2012-10-22 18:14:56,Remedios The Beauty,エレクトロニック,11,42,Grapes From The Estate
1323,2012-10-24 23:17:26,Negative Condition,Rock,6,95,Fruits☆Lee
1324,2012-10-25 00:32:35,All In,エレクトロニック,11,96,Until the Quiet Comes (Japanese Edition)
1325,2012-10-25 00:42:55,All the Secrets,エレクトロニック,11,96,Until the Quiet Comes (Japanese Edition)
1326,2012-10-25 00:44:37,Sultan’s Request,エレクトロニック,11,96,Until the Quiet Comes (Japanese Edition)
1327,2012-10-26 00:04:17,泣かないで,Pop,5,120,未来
1328,2012-10-26 13:39:05,瞬間のカンニバル(魂の作家),Pop,5,133,鬼斬
1329,2012-10-26 13:42:03,モーホー妄想学,Pop,5,133,鬼斬
1330,2012-10-26 13:46:16,荒野のカンマン湖("ガンマン湖とモーツァルトによる学説"より),Pop,5,133,鬼斬
1331,2012-10-26 13:48:34,サブくはないかい?-,Pop,5,133,鬼斬
1332,2012-10-26 13:51:19,ハッピーアンスラックス,Pop,5,133,鬼斬
1333,2012-10-26 13:57:01,幸福の黄色いパンチラ ・パンチラ(血パンダ)チラチラ,Pop,5,133,鬼斬
1334,2012-10-26 13:58:26,Blue Spring Teen Part2(ハンマリングオン!2999),Pop,5,133,鬼斬
1335,2012-10-26 14:02:36,早撃ちビリー!(ビリーのSMクラブ初体験),Pop,5,134,鬼斬
1336,2012-10-26 14:05:10,エルヴィス ペッティング(まだBどまりのペヤング(ペッティングヤング)に捧ぐ-,Pop,5,134,鬼斬
1337,2012-10-26 21:43:46,Tiny Tortures,エレクトロニック,11,141,Until the Quiet Comes (Japanese Edition)
1338,2012-10-28 14:31:50,Pagina Dos,Hip Hop_Rap,30,14,Reads The Books E.P.
1339,2012-10-28 14:34:25,Pagina Tres,Hip Hop_Rap,30,14,Reads The Books E.P.
1340,2012-10-28 14:35:21,Pagina Cuatro,Hip Hop_Rap,30,14,Reads The Books E.P.
1341,2012-10-28 14:40:42,Pagina Cinco,Hip Hop_Rap,30,14,Reads The Books E.P.
1342,2012-10-28 14:53:11,ばらの花,ロック,7,14,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1343,2012-10-28 14:58:12,虹,ロック,7,14,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1344,2012-10-28 15:03:56,ワールズエンド・スーパーノヴァ,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1345,2012-10-28 15:06:02,THANK YOU MY GIRL,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1346,2012-10-28 15:09:57,BABY I LOVE YOU,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1347,2012-10-28 15:14:03,ハローグッバイ,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1348,2012-10-28 15:20:08,春風 <Alternative>,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1349,2012-10-28 15:23:47,ナイトライダー <QURULI ver.>,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1350,2012-10-28 15:28:02,リバー,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1351,2012-10-28 15:32:22,ハイウェイ,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1352,2012-10-28 15:35:58,飴色の部屋,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1353,2012-10-28 15:40:20,赤い電車 <ver.金沢文庫>,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1354,2012-10-28 15:43:34,水中モーター <Jam Remix>,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1355,2012-10-28 15:47:46,ロックンロール,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1356,2012-10-28 15:53:19,東京,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1357,2012-10-28 15:57:38,青い空,ロック,7,15,ベスト オブ くるり Tower Of Music Lover [Disc 2]
1358,2012-11-04 01:11:46,あの娘ぼくがロングシュートを決めたらどんな顔するだろう,Pop,5,1,家庭教師
1359,2012-11-05 17:23:19,Corkscrew,エレクトロニック,11,41,Grapes From The Estate
1360,2012-11-05 17:33:00,Girl With The Silver Eyes,エレクトロニック,11,41,Grapes From The Estate
1361,2012-11-06 05:45:38,12_10_19 0:05,ボイスメモ,46,53,ボイスメモ
1362,2012-11-07 23:29:22,Introduction,Soul,59,95,Small Talk Atth And Lenox LP
1363,2012-11-08 03:00:57,MUSIC IS LOVE,Pop,5,99,未来
1364,2012-11-08 03:17:21,Blue Spring Teen(明日へのスプリングオフ!),Pop,5,99,鬼斬
1365,2012-11-08 03:18:28,ペッティング メタリカ,Pop,5,99,鬼斬
1366,2012-11-08 03:21:55,ハッピーアンスラックス,Pop,5,99,鬼斬
1367,2012-11-11 02:47:50,AlterEgo(finalmix),none,1,2,2011~2012
1368,2012-11-11 02:55:27,三番ゲート,Pop,5,2,未来
1369,2012-11-12 16:13:49,Race:In,Electronica_Dance,8,40,Mirrored
1370,2012-11-14 23:36:17,2.FIFA,none,1,95,album
1371,2012-11-14 23:40:33,4.確実にあの娘シンナー吸っとる。,none,1,95,album
1372,2012-11-14 23:46:26,3.さくら心中,none,1,95,album
1373,2012-11-16 15:07:34,Lotta Stuffis?,ジャズ,26,135,A Show Of Hands
1374,2012-11-16 15:13:52,2EM08_B17,Anime,38,135,Rebuild of Evangelion: 2.0
1375,2012-11-16 15:15:26,Pagina Uno. Introduccion,Hip Hop_Rap,30,135,Reads The Books E.P.
1376,2012-11-16 15:17:42,loop 09 - huan,ローファイ,36,135,Buddha Machine 2.0
1377,2012-11-16 15:48:27,loop 08 - dui,ローファイ,36,135,Buddha Machine 2.0
1378,2012-11-16 15:48:37,loop 07 - yu,ローファイ,36,135,Buddha Machine 2.0
1379,2012-11-16 17:31:58,ペピン,Alternative & Punk,2,137,AJICO SHOW
1380,2012-11-16 19:47:45,120713_hayaebeso_mtkmix04_master,none,1,139,album
1381,2012-11-16 19:50:50,Hommage : Pink Shell,エレクトロニック,11,139,Hommage : Pink Shell - Single
1382,2012-11-18 01:46:21,2 Timers,Jazz+Funk,41,1,Palmystery
1383,2012-11-18 01:51:47,Cambo,Jazz+Funk,41,1,Palmystery
1384,2012-11-18 18:54:59,Pewter (Sabi Remix),Electronic,18,18,Shovels And Cava (Sutemos024)
1385,2012-11-18 21:41:07,ままく,none,1,21,299792458
1386,2012-11-18 21:44:49,M@HφU☆少女。。,none,1,21,299792458
1387,2012-11-18 21:50:05,うーちゃん,none,1,21,299792458
1388,2012-11-18 21:53:01,ゆうびんやさん,none,1,21,299792458
1389,2012-11-18 21:59:48,ドローン,none,1,21,299792458
1390,2012-11-18 22:03:41,ユートピア,none,1,22,299792458
1391,2012-11-18 22:07:54,あたしの衝動,none,1,22,299792458
1392,2012-11-18 22:09:13,299792458_Tokyo-U,none,1,22,299792458
1393,2012-11-19 02:14:53,Re-Re-シカゴ,Pop,5,26,Re-clammbon 2
1394,2012-11-19 02:19:01,Re-THE NEW SONG,Pop,5,26,Re-clammbon 2
1395,2012-11-19 16:20:28,チョコ曜日,none,1,40,ハヤエベソ
1396,2012-11-20 00:44:41,No Reason up to the Death,none,1,48,ONExMORExSUMMERxSHIT!!!
1397,2012-11-20 00:46:48,080110,none,1,48,ONExMORExSUMMERxSHIT!!!
1398,2012-11-20 08:39:14,12_11_06 4:13,ボイスメモ,46,56,ボイスメモ
1399,2012-11-23 00:58:42,Idleidolidyl,オルタナティブ,19,120,Inhibition
1400,2012-11-23 15:04:45,LISTENING 0,none,1,135,ROW ROW
1401,2012-11-23 15:11:34,All,Rock,6,135,Roro
1402,2012-11-23 15:21:21,Akiramujina,Rock,6,135,Roro
1403,2012-11-23 15:26:34,Roots Of Summer,Rock,6,135,Roro
1404,2012-11-23 15:33:28,Rummy Night,Rock,6,135,Roro
1405,2012-11-23 15:43:09,Tuesday,Rock,6,135,Roro
1406,2012-11-23 15:47:40,Circle Sound,Rock,6,135,Roro
1407,2012-11-23 15:57:31,AKIRAMUJINA,none,1,135,ROW ROW
1408,2012-11-23 16:04:15,ALL,none,1,136,ROW ROW
1409,2012-11-23 16:13:57,雲番人Bと釣人A (TRANSPARENT CHEECH EDUCTION BETA MIX),none,1,136,ROW ROW
1410,2012-11-25 13:32:40,Sam,Indie Rock,16,13,PBX Funicular Intaglio Zone
1411,2012-11-25 13:36:58,Sum,Indie Rock,16,13,PBX Funicular Intaglio Zone
1412,2012-11-25 13:42:13,Ratiug (Acapella Version),Indie Rock,16,13,PBX Funicular Intaglio Zone
1413,2012-11-25 13:46:15,Walls And Doors,Indie Rock,16,13,PBX Funicular Intaglio Zone
1414,2012-11-25 17:58:12,Hearts A Mess,Indie,22,17,Like Drawing Blood
1415,2012-11-25 18:36:37,Downtown,Pop,5,18,Joy
1416,2012-11-25 18:40:48,Water Dance,Pop,5,18,Joy
1417,2012-11-25 18:43:21,Viaggio In Aereo,Pop,5,18,Joy
1418,2012-11-25 22:17:00,ハヤエベソ,none,1,22,ハヤエベソ
1419,2012-11-25 22:22:10,ワンダーフォーゲル,ロック,7,22,ベスト オブ くるり Tower Of Music Lover [Disc 1]
1420,2012-11-25 22:32:49,Rollin' Rollin' (ドリアンの終わらないアーバンソウル),Hip Hop_Rap,30,22,Rollin' Rollin'
1421,2012-11-25 22:39:24,Lonely Boy,サウンドトラック,20,22,Buffalo '66
1422,2012-11-25 22:41:26,A Falling Down Billy Brown,サウンドトラック,20,22,Buffalo '66
1423,2012-11-25 22:44:20,Fools Rush In,サウンドトラック,20,22,Buffalo '66
1424,2012-11-25 22:46:49,Moonchild,サウンドトラック,20,22,Buffalo '66
1425,2012-11-25 22:49:09,Drowning In Brown,サウンドトラック,20,22,Buffalo '66
1426,2012-11-25 23:36:33,Ohgod,サウンドトラック,20,23,Buffalo '66
1427,2012-11-25 23:39:41,A Wet Cleaner,サウンドトラック,20,23,Buffalo '66
1428,2012-11-25 23:40:56,Sixteen Seconds Happy,サウンドトラック,20,23,Buffalo '66
1429,2012-11-25 23:43:56,I Remember When,サウンドトラック,20,23,Buffalo '66
1430,2012-11-25 23:46:37,With Smiles & Smiles & Smiles,サウンドトラック,20,23,Buffalo '66
1431,2012-11-25 23:57:13,Heart Of The Sunrise,サウンドトラック,20,23,Buffalo '66
1432,2012-11-26 00:01:44,Sweetness,サウンドトラック,20,24,Buffalo '66
1433,2012-11-26 00:05:03,A Cold & Grey Summer Day,サウンドトラック,20,24,Buffalo '66
1434,2012-11-26 00:07:41,Her Smell Theme,Soundtrack,10,24,Recordings Of Music For Film
1435,2012-11-26 00:09:47,The Girl Of Her Dreams,Soundtrack,10,24,Recordings Of Music For Film
1436,2012-11-26 00:11:27,A Brown Lung Hollering,Soundtrack,10,24,Recordings Of Music For Film
1437,2012-11-26 00:13:59,The Way It Is Waltz,Soundtrack,10,24,Recordings Of Music For Film
1438,2012-11-26 00:15:44,Glad To Be Unhappy,Soundtrack,10,24,Recordings Of Music For Film
1439,2012-11-26 00:16:53,Brown Storm Poem,Soundtrack,10,24,Recordings Of Music For Film
1440,2012-11-26 00:18:06,Goodbye Sadness Hello Death,Soundtrack,10,24,Recordings Of Music For Film
1441,2012-11-26 00:20:28,Brown Daisies,Soundtrack,10,24,Recordings Of Music For Film
1442,2012-11-26 00:22:32,And A Colored Sky Colored Gray,Soundtrack,10,24,Recordings Of Music For Film
1443,2012-11-26 00:23:33,Fishing For Some Friends,Soundtrack,10,24,Recordings Of Music For Film
1444,2012-11-26 00:25:11,Six Laughs Once Happy,Soundtrack,10,24,Recordings Of Music For Film
1445,2012-11-26 00:26:35,Sunny And Cloudy,Soundtrack,10,24,Recordings Of Music For Film
1446,2012-11-26 00:28:29,No More Papa Mama,Soundtrack,10,24,Recordings Of Music For Film
1447,2012-11-26 00:32:34,Fatty And Skinny,Soundtrack,10,24,Recordings Of Music For Film
1448,2012-11-26 00:34:55,Her Smell Theme [Reprise],Soundtrack,10,24,Recordings Of Music For Film
1449,2012-11-26 00:36:57,Lonely Boy,Soundtrack,10,24,Recordings Of Music For Film
1450,2012-11-26 00:39:01,A Falling Down Billy Brown,Soundtrack,10,24,Recordings Of Music For Film
1451,2012-11-26 00:41:23,Drowing In Brown,Soundtrack,10,24,Recordings Of Music For Film
1452,2012-11-26 00:44:25,A Somewhere Place,Soundtrack,10,24,Recordings Of Music For Film
1453,2012-11-26 00:47:24,A Wet Cleaner,Soundtrack,10,24,Recordings Of Music For Film
1454,2012-11-26 00:48:42,Sixteen Seconds Happy,Soundtrack,10,24,Recordings Of Music For Film
1455,2012-11-26 00:51:22,With Smiles & Smiles & Smiles,Soundtrack,10,24,Recordings Of Music For Film
1456,2012-11-26 00:55:52,A Cold And Grey Summer Day,Soundtrack,10,24,Recordings Of Music For Film
1457,2012-11-26 00:57:39,Brown 69,Soundtrack,10,24,Recordings Of Music For Film
1458,2012-11-26 00:58:03,Dum Beet,Soundtrack,10,24,Recordings Of Music For Film
1459,2012-11-26 01:00:26,Me And Her,Soundtrack,10,25,Recordings Of Music For Film
1460,2012-11-26 01:01:49,Ass Fucker,Soundtrack,10,25,Recordings Of Music For Film
1461,2012-11-26 01:03:43,Ass Fucker [Reprise],Soundtrack,10,25,Recordings Of Music For Film
1462,2012-11-26 01:59:30,I Think The Sun Is Coming Out Now,Soundtrack,10,25,Recordings Of Music For Film
1463,2012-11-26 02:03:41,I Wrote This Song For The Girl Paris Hilton,Alternative & Punk,2,26,When
1464,2012-11-26 02:08:16,When,Alternative & Punk,2,26,When
1465,2012-11-26 02:12:17,My Beautiful White Dog,Alternative & Punk,2,26,When
1466,2012-11-26 02:15:42,Was,Alternative & Punk,2,26,When
1467,2012-11-26 02:20:04,Honey Bunny,Alternative & Punk,2,26,When
1468,2012-11-26 02:25:03,Laura,Alternative & Punk,2,26,When
1469,2012-11-26 02:28:39,Cracks,Alternative & Punk,2,26,When
1470,2012-11-26 02:31:53,Apple Girl,Alternative & Punk,2,26,When
1471,2012-11-26 02:35:44,Yes I'm Lonely,Alternative & Punk,2,26,When
1472,2012-11-26 02:42:28,A Picture Of Her,Alternative & Punk,2,26,When
1473,2012-11-26 02:48:08,The Story,Pop,5,26,PRETAPORTER
1474,2012-11-26 02:52:15,Clamchowder,Pop,5,26,PRETAPORTER
1475,2012-11-26 02:57:15,Flower Of The Olive,Pop,5,26,PRETAPORTER
1476,2012-11-26 03:01:23,Sunny,Pop,5,27,PRETAPORTER
1477,2012-11-26 03:05:26,Rainy Day,Pop,5,27,PRETAPORTER
1478,2012-11-26 03:10:45,Cryin',Pop,5,27,PRETAPORTER
1479,2012-11-26 03:18:14,HAPPY TRAIL,Pop,5,27,THIS IS MUSIC
1480,2012-11-28 21:14:23,Getting There (feat. Niki Randa),エレクトロニック,11,93,Until the Quiet Comes (Japanese Edition)
1481,2012-11-28 21:15:31,Until the Colours Come,エレクトロニック,11,93,Until the Quiet Comes (Japanese Edition)
1482,2012-11-28 22:32:18,Heave(n),エレクトロニック,11,94,Until the Quiet Comes (Japanese Edition)
1483,2012-11-28 23:37:16,music box (reprise),Alternative & Punk,2,95,enClorox
1484,2012-11-28 23:42:11,music box,Alternative & Punk,2,95,enClorox
1485,2012-11-28 23:45:42,ugly pray,none,1,95,I'm not fine_thank you.and you?
1486,2012-11-28 23:49:17,idiot(awake of the Noex),none,1,95,I'm not fine_thank you.and you?
1487,2012-11-28 23:53:01,cosmetic overkiller,none,1,95,I'm not fine_thank you.and you?
1488,2012-11-29 00:44:32,Marvin,Alternative & Punk,2,96,"Untitled"
1489,2012-11-29 10:02:41,Intro _ Sabam,Indie Rock,16,106,PBX Funicular Intaglio Zone
1490,2012-11-29 10:06:27,Hear Say,Indie Rock,16,106,PBX Funicular Intaglio Zone
1491,2012-11-29 10:10:51,Bike,Indie Rock,16,106,PBX Funicular Intaglio Zone
1492,2012-11-29 10:17:17,Ratiug,Indie Rock,16,106,PBX Funicular Intaglio Zone
1493,2012-11-29 10:19:35,Guitar,Indie Rock,16,106,PBX Funicular Intaglio Zone
1494,2012-11-29 10:23:25,Mistakes,Indie Rock,16,106,PBX Funicular Intaglio Zone
1495,2012-11-29 10:28:20,Uprane,Indie Rock,16,106,PBX Funicular Intaglio Zone
